Distribucion Supermercado - Demanda total: 903221
Varianza demanda por seccion: 16617218
Promedio demanda por seccion: 3542
Mayor demanda en una seccion: 50895
Menor demanda en una seccion: 2941

Pasillo 1 - Demanda del pasillo: 209734

   P1 - Seccion 1 - Demanda de la seccion: 3046

       Producto | Demanda
       4840     | 68
       7481     | 62
       6655     | 55
       912      | 53
       2063     | 47
       13291    | 43
       4175     | 38
       8929     | 38
       6420     | 34
       7264     | 29
       920      | 26
       13242    | 25
       6474     | 24
       10105    | 22
       5684     | 20
       5900     | 20
       7462     | 18
       13       | 15
       6347     | 14
       13226    | 14
       9417     | 12
       15290    | 12
       6442     | 10
       8680     | 10
       7244     | 10
       10701    | 8
       14177    | 8
       16248    | 7
       6314     | 7
       12158    | 6
       5833     | 6
       2320     | 5
       8484     | 4
       8712     | 4
       10782    | 4
       9515     | 4
       11233    | 3
       9023     | 3

   P8 - Seccion 3 - Demanda de la seccion: 3044

       Producto | Demanda
       1693     | 524
       10525    | 338
       205      | 262
       596      | 211
       331      | 194
       959      | 148
       3136     | 132
       2271     | 111
       5943     | 105
       3886     | 85
       3935     | 81
       10685    | 73
       1828     | 66
       886      | 64
       6495     | 54
       6698     | 51
       995      | 45
       15050    | 41
       3372     | 38
       3801     | 38
       14408    | 34
       7534     | 29
       10807    | 28
       5719     | 25
       5462     | 24
       9265     | 21
       13148    | 21
       14591    | 18
       8523     | 18
       9163     | 16
       2195     | 14
       14015    | 14
       9356     | 12
       14104    | 12
       6285     | 10
       13304    | 10
       8548     | 9
       14199    | 8
       14511    | 7
       11279    | 7
       1760     | 7
       7164     | 6
       10518    | 6
       802      | 5
       5267     | 5
       10740    | 4
       4729     | 4
       11987    | 3
       8581     | 3
       8078     | 3

   P8 - Seccion 4 - Demanda de la seccion: 2942

       Producto | Demanda
       12959    | 476
       734      | 366
       5405     | 288
       1538     | 221
       1736     | 176
       26       | 143
       3923     | 115
       6173     | 100
       10170    | 95
       7062     | 80
       11161    | 76
       4202     | 65
       10202    | 59
       13222    | 57
       4825     | 52
       4049     | 45
       4971     | 43
       13019    | 38
       2745     | 34
       10914    | 33
       1199     | 28
       3393     | 27
       5429     | 25
       520      | 22
       12970    | 21
       11750    | 20
       10503    | 17
       2040     | 17
       12619    | 15
       3146     | 13
       9736     | 13
       15303    | 11
       1705     | 11
       12937    | 10
       4670     | 9
       9234     | 9
       11930    | 9
       11474    | 9
       15056    | 9
       7303     | 9
       7357     | 9
       13977    | 8
       3448     | 8
       11590    | 8
       11708    | 8
       11694    | 7
       15372    | 7
       1405     | 7
       9746     | 7
       10199    | 7

   P8 - Seccion 5 - Demanda de la seccion: 2945

       Producto | Demanda
       242      | 911
       1897     | 252
       2891     | 195
       3642     | 158
       2169     | 145
       4265     | 123
       6024     | 100
       10623    | 95
       6575     | 80
       13074    | 72
       2356     | 68
       7961     | 59
       14549    | 57
       11009    | 50
       14055    | 48
       10905    | 41
       3733     | 39
       2369     | 34
       10966    | 33
       1112     | 28
       3414     | 27
       3763     | 24
       1487     | 23
       12936    | 21
       8095     | 19
       5769     | 18
       7103     | 16
       3695     | 15
       7973     | 14
       9660     | 12
       3743     | 12
       15284    | 11
       12825    | 10
       4674     | 9
       11849    | 9
       14892    | 9
       7300     | 9
       7406     | 9
       5513     | 8
       9806     | 8
       7669     | 8
       3702     | 8
       11581    | 8
       11743    | 8
       4250     | 7
       11730    | 7
       1377     | 7
       9837     | 7
       10146    | 7
       5988     | 7

   P8 - Seccion 6 - Demanda de la seccion: 2959

       Producto | Demanda
       15618    | 614
       262      | 317
       440      | 235
       813      | 191
       1613     | 154
       61       | 141
       539      | 112
       2161     | 98
       3265     | 93
       5863     | 78
       6555     | 71
       5594     | 70
       4178     | 61
       4025     | 53
       16013    | 52
       3826     | 49
       1737     | 42
       7219     | 37
       2270     | 36
       16156    | 31
       4483     | 30
       12655    | 26
       2146     | 25
       8728     | 24
       6964     | 22
       14784    | 19
       11580    | 18
       13743    | 18
       13874    | 17
       11180    | 16
       3962     | 16
       10479    | 15
       11170    | 14
       6710     | 13
       13237    | 13
       11267    | 13
       14885    | 12
       15996    | 12
       11546    | 11
       4274     | 10
       15353    | 10
       11282    | 10
       11746    | 10
       10800    | 8
       14304    | 7
       7670     | 7
       13248    | 7
       13396    | 7
       7494     | 7
       13196    | 7

   P8 - Seccion 7 - Demanda de la seccion: 2941

       Producto | Demanda
       2879     | 481
       640      | 359
       4642     | 288
       2805     | 222
       236      | 176
       12973    | 145
       4377     | 115
       3388     | 100
       1260     | 94
       4076     | 80
       14827    | 76
       2989     | 65
       5211     | 62
       2666     | 54
       4717     | 52
       4323     | 45
       4932     | 43
       14590    | 38
       6453     | 36
       6264     | 31
       13571    | 30
       4135     | 26
       3452     | 24
       1944     | 23
       889      | 21
       7691     | 19
       5828     | 18
       6600     | 16
       3984     | 15
       8585     | 14
       10209    | 12
       3339     | 12
       8799     | 11
       7504     | 10
       13966    | 9
       11737    | 9
       15031    | 9
       7274     | 9
       7557     | 9
       5053     | 8
       9845     | 8
       7764     | 8
       3670     | 8
       11572    | 8
       11777    | 8
       4652     | 7
       8278     | 7
       1036     | 7
       316      | 7
       6000     | 7

   P8 - Seccion 8 - Demanda de la seccion: 3045

       Producto | Demanda
       812      | 821
       1080     | 295
       3774     | 226
       2480     | 197
       1854     | 158
       1422     | 120
       1312     | 105
       6998     | 100
       2917     | 84
       6303     | 78
       603      | 73
       2882     | 65
       3341     | 61
       1454     | 54
       4402     | 52
       1106     | 46
       2224     | 43
       6438     | 41
       2751     | 37
       8313     | 31
       7041     | 30
       5758     | 29
       12960    | 27
       5452     | 24
       6014     | 22
       2139     | 20
       2044     | 19
       11760    | 18
       9104     | 16
       9623     | 15
       8299     | 13
       5093     | 12
       2979     | 11
       5501     | 11
       2007     | 10
       15266    | 9
       11533    | 8
       7797     | 8
       10940    | 7
       6247     | 6
       9764     | 6
       12558    | 6
       10325    | 5
       5552     | 5
       15653    | 4
       11661    | 4
       15573    | 4
       6465     | 3
       6451     | 3
       9351     | 3

   P8 - Seccion 9 - Demanda de la seccion: 3044

       Producto | Demanda
       2168     | 499
       1027     | 346
       5248     | 272
       11747    | 216
       9617     | 202
       1319     | 141
       943      | 132
       1475     | 117
       4013     | 98
       2609     | 92
       6148     | 84
       12657    | 67
       876      | 65
       99       | 58
       7004     | 56
       5958     | 50
       277      | 46
       3628     | 40
       5671     | 40
       3950     | 38
       4063     | 32
       3952     | 31
       8229     | 27
       8154     | 26
       8715     | 23
       863      | 23
       3239     | 20
       12083    | 18
       7790     | 17
       9651     | 17
       6436     | 14
       16131    | 14
       10185    | 12
       5750     | 12
       7049     | 10
       6668     | 10
       11395    | 10
       9720     | 8
       7936     | 8
       2253     | 7
       10004    | 7
       12540    | 6
       14291    | 5
       8448     | 5
       12492    | 5
       14299    | 4
       12592    | 4
       15763    | 4
       13463    | 3
       13666    | 3

   P8 - Seccion 10 - Demanda de la seccion: 3045

       Producto | Demanda
       179      | 998
       1476     | 237
       1811     | 191
       2624     | 161
       10184    | 140
       451      | 117
       4174     | 104
       2193     | 94
       1548     | 85
       6255     | 76
       2650     | 66
       1236     | 62
       2896     | 61
       100      | 54
       1606     | 51
       4249     | 45
       5571     | 42
       4695     | 38
       3940     | 34
       10788    | 32
       2683     | 31
       3731     | 29
       4387     | 25
       11672    | 24
       6677     | 22
       6319     | 21
       6090     | 18
       8399     | 18
       11322    | 16
       8806     | 14
       10183    | 13
       13285    | 13
       2070     | 12
       11798    | 10
       3970     | 10
       5965     | 9
       3443     | 8
       4917     | 8
       4014     | 7
       13090    | 7
       5565     | 6
       15843    | 6
       4231     | 5
       15811    | 4
       11186    | 4
       8711     | 4
       5065     | 4
       5235     | 3
       9216     | 3
       7452     | 3

   P8 - Seccion 11 - Demanda de la seccion: 3044

       Producto | Demanda
       793      | 494
       610      | 346
       1294     | 277
       13182    | 230
       3855     | 183
       1311     | 145
       2574     | 129
       5603     | 116
       6553     | 94
       1866     | 90
       10354    | 80
       10230    | 71
       2391     | 65
       7763     | 62
       1825     | 56
       13536    | 52
       5775     | 47
       3143     | 43
       2548     | 38
       7908     | 36
       8623     | 34
       1224     | 29
       5141     | 29
       3464     | 26
       745      | 24
       13155    | 21
       4354     | 21
       6546     | 19
       5281     | 18
       3588     | 16
       7762     | 15
       8829     | 14
       5436     | 12
       8113     | 12
       2163     | 11
       11078    | 10
       13947    | 9
       12204    | 8
       7297     | 8
       7121     | 7
       8393     | 7
       9477     | 6
       8697     | 6
       8420     | 5
       12786    | 5
       9237     | 4
       8563     | 4
       9867     | 4
       11472    | 3
       14541    | 3

   P8 - Seccion 12 - Demanda de la seccion: 3040

       Producto | Demanda
       251      | 621
       534      | 316
       10568    | 253
       243      | 202
       2471     | 177
       729      | 146
       15659    | 118
       13190    | 106
       6317     | 95
       3358     | 85
       6098     | 77
       10789    | 72
       4353     | 65
       2809     | 58
       11460    | 56
       8508     | 51
       6107     | 44
       8937     | 42
       6151     | 40
       5224     | 35
       14058    | 32
       5392     | 28
       679      | 28
       6086     | 25
       3481     | 23
       4365     | 22
       13597    | 19
       8402     | 19
       1843     | 18
       14201    | 15
       4683     | 15
       7883     | 13
       13469    | 13
       14826    | 11
       2204     | 11
       6164     | 10
       13499    | 9
       13395    | 9
       11953    | 8
       9639     | 7
       10252    | 7
       13385    | 6
       7852     | 5
       11587    | 5
       4225     | 5
       9223     | 5
       13570    | 4
       13538    | 3
       5854     | 3
       7965     | 3

   P8 - Seccion 13 - Demanda de la seccion: 3048

       Producto | Demanda
       123      | 1302
       584      | 189
       152      | 163
       2963     | 132
       10480    | 113
       2667     | 104
       839      | 95
       3805     | 83
       4572     | 75
       7117     | 69
       1823     | 61
       3168     | 58
       3109     | 53
       3154     | 46
       3207     | 42
       5097     | 40
       6804     | 35
       477      | 34
       4939     | 30
       1875     | 28
       2798     | 25
       10599    | 24
       5598     | 21
       6910     | 20
       15650    | 18
       4315     | 17
       9913     | 17
       9922     | 13
       4666     | 13
       4109     | 13
       13206    | 11
       13776    | 10
       9113     | 10
       10052    | 8
       15754    | 8
       9088     | 8
       6072     | 7
       7880     | 6
       10560    | 6
       14793    | 5
       13584    | 5
       14338    | 5
       12836    | 4
       14126    | 4
       13614    | 3
       11422    | 3
       14701    | 3
       12262    | 3
       8966     | 3
       6500     | 3

   P8 - Seccion 14 - Demanda de la seccion: 3044

       Producto | Demanda
       14933    | 479
       7205     | 366
       662      | 286
       493      | 221
       368      | 179
       699      | 152
       554      | 119
       1210     | 115
       7429     | 101
       2133     | 97
       3258     | 78
       10548    | 70
       14655    | 66
       5243     | 58
       5023     | 55
       4816     | 54
       12954    | 45
       9621     | 42
       3460     | 41
       7348     | 35
       9802     | 34
       13135    | 31
       678      | 26
       9183     | 26
       3701     | 22
       9877     | 22
       3199     | 21
       14598    | 20
       14411    | 16
       2355     | 16
       1888     | 16
       2790     | 13
       13320    | 13
       2844     | 11
       14842    | 10
       5944     | 10
       13126    | 9
       9573     | 8
       7488     | 8
       4742     | 7
       16016    | 7
       15234    | 6
       8741     | 5
       4455     | 5
       15999    | 5
       12411    | 4
       5780     | 4
       5682     | 4
       10962    | 3
       3325     | 3

   P8 - Seccion 15 - Demanda de la seccion: 3040

       Producto | Demanda
       916      | 543
       2091     | 332
       2370     | 266
       3186     | 215
       4424     | 172
       2623     | 148
       315      | 130
       3019     | 112
       3873     | 100
       1558     | 90
       4494     | 78
       3708     | 71
       4002     | 67
       2954     | 59
       5272     | 57
       5297     | 49
       11067    | 48
       4953     | 45
       7951     | 38
       13366    | 37
       4210     | 32
       13023    | 30
       11841    | 27
       3498     | 25
       2580     | 24
       8245     | 22
       1181     | 21
       12202    | 18
       7729     | 16
       7748     | 16
       10998    | 14
       15265    | 14
       3938     | 13
       6955     | 11
       6660     | 11
       717      | 10
       6459     | 9
       7218     | 8
       16214    | 8
       12367    | 7
       9747     | 7
       14952    | 6
       15110    | 6
       13596    | 5
       14167    | 5
       2082     | 5
       11711    | 4
       4526     | 3
       13435    | 3
       7324     | 3

   P8 - Seccion 16 - Demanda de la seccion: 3043

       Producto | Demanda
       2241     | 420
       2775     | 410
       2344     | 280
       2728     | 231
       12491    | 170
       3521     | 156
       4896     | 137
       2273     | 110
       124      | 98
       452      | 93
       7775     | 80
       1051     | 73
       11829    | 69
       3200     | 59
       3611     | 56
       10791    | 51
       4043     | 48
       528      | 44
       7611     | 39
       1205     | 37
       12567    | 32
       1098     | 31
       14038    | 27
       12994    | 26
       14406    | 23
       5992     | 21
       6756     | 19
       2347     | 19
       4619     | 18
       7231     | 16
       10776    | 15
       10762    | 13
       11992    | 12
       2498     | 12
       14874    | 11
       10944    | 9
       9144     | 9
       5480     | 9
       14536    | 8
       7685     | 7
       13903    | 6
       10566    | 6
       9897     | 6
       6467     | 5
       3843     | 5
       12747    | 4
       10539    | 4
       8062     | 3
       11496    | 3
       4199     | 3

   P8 - Seccion 17 - Demanda de la seccion: 3044

       Producto | Demanda
       269      | 701
       1956     | 302
       1819     | 251
       713      | 207
       1120     | 162
       2119     | 136
       3877     | 116
       1369     | 101
       4740     | 94
       758      | 83
       1064     | 75
       5037     | 69
       6126     | 63
       13132    | 57
       2895     | 52
       4094     | 49
       2071     | 43
       9171     | 40
       2099     | 36
       437      | 33
       10463    | 30
       5414     | 29
       4003     | 27
       7210     | 25
       394      | 23
       12153    | 21
       3860     | 20
       6529     | 18
       4532     | 17
       609      | 16
       7731     | 15
       4414     | 13
       4467     | 12
       2816     | 11
       13708    | 11
       13472    | 9
       13600    | 9
       10360    | 9
       14261    | 7
       16049    | 7
       15207    | 6
       11772    | 6
       6704     | 6
       14837    | 5
       14250    | 4
       11741    | 4
       11376    | 4
       10988    | 4
       5000     | 3
       7515     | 3

Pasillo 9 - Demanda del pasillo: 47213

   P9 - Seccion 1 - Demanda de la seccion: 3045

       Producto | Demanda
       464      | 695
       989      | 302
       3404     | 243
       13049    | 186
       1180     | 167
       1123     | 148
       2543     | 123
       468      | 105
       5133     | 90
       3848     | 88
       3351     | 76
       3894     | 70
       1925     | 65
       4571     | 59
       9421     | 53
       5710     | 47
       2429     | 45
       1607     | 42
       5764     | 39
       6851     | 33
       3077     | 32
       5301     | 27
       8636     | 27
       6563     | 26
       7152     | 22
       2192     | 22
       13498    | 19
       14893    | 18
       7930     | 16
       11406    | 15
       9799     | 15
       9040     | 13
       7816     | 11
       4943     | 11
       12212    | 11
       8874     | 9
       8227     | 9
       5572     | 8
       4622     | 8
       8928     | 7
       15271    | 6
       15488    | 6
       6174     | 5
       14082    | 5
       11729    | 4
       6906     | 4
       11458    | 4
       8431     | 3
       14200    | 3
       8785     | 3

   P9 - Seccion 2 - Demanda de la seccion: 3042

       Producto | Demanda
       1113     | 448
       390      | 376
       938      | 290
       1275     | 219
       129      | 187
       2214     | 146
       1833     | 131
       685      | 112
       3845     | 97
       6737     | 93
       10635    | 82
       2140     | 71
       4388     | 66
       4686     | 60
       608      | 57
       4193     | 53
       1416     | 45
       2159     | 45
       4756     | 40
       9062     | 36
       1305     | 34
       4503     | 30
       7315     | 27
       8608     | 26
       6292     | 23
       1711     | 23
       10059    | 20
       13013    | 19
       2735     | 17
       3698     | 17
       13142    | 14
       9949     | 14
       9407     | 13
       11634    | 11
       5870     | 11
       12391    | 10
       14175    | 10
       7934     | 8
       13040    | 8
       8293     | 7
       6248     | 7
       13121    | 6
       13624    | 5
       6592     | 5
       15649    | 5
       9055     | 4
       16132    | 4
       8969     | 4
       8663     | 3
       7589     | 3

   P9 - Seccion 3 - Demanda de la seccion: 3048

       Producto | Demanda
       338      | 1274
       1696     | 196
       458      | 151
       1958     | 143
       13203    | 115
       13062    | 107
       4512     | 94
       5338     | 84
       112      | 73
       5125     | 69
       6202     | 62
       2013     | 57
       2811     | 51
       13302    | 48
       2453     | 44
       7502     | 40
       1630     | 37
       4530     | 34
       5019     | 28
       5681     | 28
       8948     | 26
       5974     | 24
       1780     | 23
       15472    | 21
       5468     | 18
       8990     | 18
       3839     | 17
       13764    | 15
       4140     | 14
       11277    | 13
       15612    | 12
       12311    | 11
       9563     | 10
       7772     | 10
       6826     | 9
       9390     | 8
       9927     | 7
       6097     | 7
       11754    | 7
       8674     | 6
       7416     | 5
       15515    | 5
       15822    | 4
       5824     | 4
       15977    | 4
       10163    | 3
       11800    | 3
       10907    | 3
       14615    | 3
       7470     | 3

   P9 - Seccion 4 - Demanda de la seccion: 3042

       Producto | Demanda
       1062     | 433
       2515     | 388
       250      | 276
       2103     | 237
       621      | 185
       2771     | 155
       5830     | 123
       3333     | 114
       2030     | 103
       2446     | 88
       5122     | 76
       2938     | 74
       5919     | 65
       2405     | 63
       4819     | 56
       4967     | 53
       3257     | 45
       3308     | 45
       2472     | 38
       13383    | 37
       13007    | 34
       11820    | 29
       9641     | 28
       16093    | 26
       1261     | 23
       6283     | 22
       8196     | 21
       530      | 19
       5975     | 17
       14114    | 17
       15255    | 14
       8403     | 14
       12990    | 13
       5005     | 11
       9854     | 11
       14404    | 10
       6650     | 9
       6016     | 9
       10043    | 8
       13046    | 7
       5270     | 6
       8583     | 6
       13555    | 6
       16198    | 5
       11509    | 5
       13549    | 4
       7350     | 4
       13453    | 4
       11948    | 3
       10994    | 3

   P9 - Seccion 5 - Demanda de la seccion: 3045

       Producto | Demanda
       1600     | 801
       1842     | 296
       1652     | 228
       4643     | 179
       10441    | 166
       1191     | 122
       5531     | 106
       1848     | 103
       5869     | 94
       5481     | 84
       4284     | 72
       4871     | 66
       524      | 60
       3089     | 57
       3989     | 51
       10728    | 44
       7986     | 43
       6746     | 40
       10687    | 36
       7514     | 35
       283      | 29
       5886     | 28
       139      | 26
       1508     | 25
       1298     | 23
       6905     | 22
       3145     | 19
       5264     | 17
       5837     | 16
       13347    | 16
       7719     | 13
       6876     | 13
       8263     | 12
       2367     | 11
       9227     | 9
       12233    | 9
       8912     | 9
       13380    | 8
       302      | 8
       11906    | 7
       8436     | 6
       14707    | 5
       1571     | 5
       6676     | 5
       13589    | 4
       10186    | 4
       3328     | 4
       13823    | 3
       4275     | 3
       10201    | 3

   P9 - Seccion 6 - Demanda de la seccion: 3094

       Producto | Demanda
       110      | 2794
       5704     | 20
       4254     | 18
       4422     | 17
       3996     | 16
       8738     | 14
       1240     | 13
       7921     | 13
       9261     | 11
       16290    | 11
       10346    | 9
       10857    | 9
       15642    | 8
       15884    | 7
       2205     | 7
       10750    | 7
       11559    | 6
       8066     | 5
       7203     | 5
       9450     | 5
       841      | 4
       16200    | 4
       5115     | 4
       13991    | 4
       10657    | 4
       7682     | 4
       8037     | 4
       15116    | 4
       15480    | 4
       13097    | 3
       5035     | 3
       13268    | 3
       10318    | 3
       6685     | 3
       11439    | 3
       6327     | 3
       10709    | 3
       12875    | 3
       10403    | 3
       14442    | 3
       11451    | 3
       1753     | 3
       11125    | 3
       6147     | 3
       7054     | 3
       12109    | 3
       12680    | 3
       9610     | 3
       9937     | 3
       14857    | 3

   P9 - Seccion 7 - Demanda de la seccion: 3045

       Producto | Demanda
       103      | 812
       4994     | 296
       12677    | 235
       13556    | 181
       1611     | 147
       11630    | 127
       5510     | 117
       3002     | 103
       4077     | 90
       904      | 79
       1668     | 72
       3561     | 67
       2160     | 58
       1635     | 57
       12254    | 52
       10010    | 47
       2961     | 44
       10779    | 37
       13200    | 36
       4465     | 34
       6483     | 31
       4042     | 28
       13105    | 25
       1226     | 23
       2923     | 22
       7826     | 21
       8365     | 19
       8151     | 17
       8491     | 16
       15599    | 14
       2752     | 14
       16079    | 12
       13458    | 12
       12944    | 10
       11889    | 10
       3490     | 9
       6661     | 8
       6569     | 8
       9386     | 7
       8303     | 6
       5637     | 6
       11756    | 6
       8454     | 5
       14134    | 4
       11470    | 4
       9318     | 4
       12441    | 4
       5226     | 3
       7656     | 3
       8885     | 3

   P9 - Seccion 8 - Demanda de la seccion: 3042

       Producto | Demanda
       623      | 525
       1081     | 337
       753      | 261
       1025     | 218
       1905     | 178
       963      | 152
       2982     | 127
       4112     | 118
       3228     | 94
       367      | 87
       2656     | 77
       10947    | 73
       8553     | 66
       2504     | 65
       4824     | 58
       13462    | 49
       10162    | 45
       11325    | 44
       3134     | 39
       1891     | 37
       3242     | 32
       8947     | 30
       5514     | 29
       5491     | 26
       6225     | 23
       12568    | 22
       9513     | 21
       16242    | 18
       7272     | 18
       5517     | 17
       1365     | 16
       2807     | 13
       6321     | 13
       9402     | 12
       16019    | 11
       4785     | 10
       8248     | 10
       11278    | 9
       13577    | 8
       10810    | 7
       10512    | 7
       11016    | 6
       15801    | 6
       13965    | 5
       7045     | 5
       14802    | 4
       11725    | 4
       14502    | 4
       12576    | 3
       9330     | 3

   P9 - Seccion 9 - Demanda de la seccion: 3039

       Producto | Demanda
       279      | 633
       3759     | 312
       749      | 261
       4144     | 192
       2919     | 167
       435      | 136
       2742     | 121
       3541     | 106
       3579     | 96
       6752     | 86
       10691    | 82
       3550     | 70
       4658     | 67
       1946     | 58
       676      | 57
       15397    | 50
       4864     | 49
       1245     | 41
       3987     | 40
       10684    | 36
       5107     | 33
       6091     | 31
       13227    | 27
       13178    | 26
       14385    | 23
       4010     | 23
       2134     | 20
       15062    | 18
       6121     | 17
       4736     | 15
       13578    | 15
       10893    | 13
       1648     | 12
       13544    | 11
       3054     | 10
       12587    | 9
       13930    | 9
       5732     | 8
       15836    | 7
       13863    | 7
       1632     | 6
       4602     | 6
       12342    | 6
       9241     | 5
       16021    | 4
       14798    | 4
       11594    | 4
       15521    | 4
       5564     | 3
       10145    | 3

   P9 - Seccion 10 - Demanda de la seccion: 3043

       Producto | Demanda
       571      | 513
       3904     | 341
       2763     | 264
       3149     | 228
       874      | 189
       2283     | 141
       3857     | 135
       11600    | 112
       586      | 99
       3811     | 87
       8160     | 78
       470      | 72
       11512    | 65
       14029    | 59
       5560     | 56
       2823     | 49
       2595     | 46
       10741    | 43
       3158     | 38
       2322     | 36
       13753    | 33
       15052    | 31
       11688    | 28
       1136     | 26
       5366     | 23
       6715     | 23
       11894    | 21
       7947     | 19
       11691    | 18
       13166    | 16
       2586     | 15
       7425     | 14
       4497     | 12
       7379     | 12
       7694     | 11
       7410     | 10
       5811     | 10
       12296    | 9
       7127     | 8
       14643    | 7
       1500     | 7
       4596     | 6
       15117    | 5
       853      | 5
       13643    | 5
       10488    | 5
       10639    | 4
       11973    | 3
       7773     | 3
       8060     | 3

   P9 - Seccion 11 - Demanda de la seccion: 3042

       Producto | Demanda
       2987     | 431
       1214     | 391
       2164     | 293
       4720     | 222
       4360     | 184
       9510     | 150
       2436     | 127
       10543    | 111
       2747     | 107
       3783     | 87
       2888     | 84
       1330     | 71
       12873    | 64
       1683     | 62
       5817     | 53
       3630     | 53
       6932     | 47
       12604    | 42
       7153     | 40
       4850     | 37
       6996     | 32
       2637     | 30
       15189    | 28
       7640     | 25
       507      | 24
       13790    | 21
       13736    | 21
       5385     | 20
       11624    | 17
       4721     | 15
       14623    | 15
       15442    | 14
       7542     | 13
       15854    | 11
       12347    | 11
       1718     | 10
       10381    | 9
       13803    | 9
       8686     | 7
       13026    | 7
       1567     | 7
       14141    | 7
       10400    | 6
       1754     | 5
       15826    | 4
       12426    | 4
       9576     | 4
       15915    | 4
       10406    | 3
       8876     | 3

   P9 - Seccion 12 - Demanda de la seccion: 3044

       Producto | Demanda
       53       | 509
       12933    | 342
       285      | 268
       1345     | 226
       289      | 181
       1658     | 149
       6136     | 121
       10804    | 120
       960      | 102
       483      | 88
       3080     | 84
       4011     | 73
       752      | 66
       4129     | 63
       15791    | 55
       5175     | 50
       4839     | 47
       5263     | 40
       5855     | 40
       5774     | 37
       8954     | 31
       14065    | 30
       11249    | 28
       10822    | 25
       5028     | 24
       4252     | 24
       9996     | 20
       7654     | 18
       7907     | 17
       8131     | 16
       5694     | 14
       8103     | 14
       13702    | 12
       4898     | 11
       7230     | 11
       10011    | 9
       14153    | 9
       8476     | 9
       9828     | 8
       6061     | 7
       12474    | 6
       5438     | 6
       8509     | 6
       7928     | 5
       12253    | 5
       14531    | 4
       15706    | 4
       8120     | 4
       12465    | 3
       7287     | 3

   P9 - Seccion 13 - Demanda de la seccion: 3043

       Producto | Demanda
       808      | 482
       3510     | 352
       1976     | 281
       896      | 225
       2064     | 188
       14953    | 142
       2061     | 129
       8698     | 109
       2946     | 99
       84       | 95
       8074     | 79
       3872     | 72
       1463     | 68
       4279     | 58
       4163     | 58
       2345     | 53
       1885     | 46
       1707     | 44
       1358     | 40
       5908     | 36
       11175    | 33
       5306     | 30
       3479     | 27
       4601     | 26
       11522    | 24
       709      | 22
       7458     | 21
       6478     | 19
       14069    | 18
       12594    | 16
       15210    | 15
       10520    | 13
       15310    | 12
       8703     | 12
       9134     | 11
       13504    | 10
       11851    | 9
       224      | 9
       13345    | 8
       13084    | 7
       11084    | 6
       11816    | 6
       7678     | 6
       12104    | 5
       10364    | 4
       14905    | 4
       14296    | 4
       10833    | 4
       3959     | 3
       6951     | 3

   P9 - Seccion 14 - Demanda de la seccion: 3043

       Producto | Demanda
       591      | 432
       1859     | 391
       10420    | 275
       399      | 235
       197      | 191
       3465     | 146
       705      | 127
       2836     | 104
       5150     | 102
       24       | 90
       2031     | 80
       6624     | 76
       2421     | 68
       823      | 58
       2379     | 57
       5851     | 53
       7027     | 49
       3309     | 44
       4031     | 40
       219      | 39
       14618    | 32
       8124     | 29
       11437    | 28
       5696     | 27
       7822     | 23
       2731     | 22
       9376     | 21
       5155     | 19
       2444     | 18
       5260     | 15
       10066    | 15
       6057     | 13
       3767     | 13
       11657    | 12
       2439     | 11
       14100    | 10
       13398    | 9
       3568     | 8
       6020     | 8
       8617     | 7
       9063     | 6
       9127     | 6
       8381     | 6
       8233     | 5
       15622    | 5
       9475     | 4
       8555     | 4
       13537    | 4
       7606     | 3
       13931    | 3

   P9 - Seccion 15 - Demanda de la seccion: 3043

       Producto | Demanda
       94       | 516
       2325     | 339
       1786     | 264
       2113     | 226
       958      | 171
       4801     | 156
       3499     | 133
       585      | 110
       1423     | 95
       1070     | 88
       5907     | 79
       223      | 74
       6517     | 66
       216      | 60
       3773     | 56
       187      | 51
       4895     | 48
       1936     | 44
       9137     | 40
       3453     | 37
       5416     | 34
       15259    | 31
       8057     | 28
       10690    | 24
       4946     | 24
       13212    | 24
       10173    | 21
       3238     | 19
       2038     | 17
       14645    | 17
       5814     | 14
       1351     | 14
       12215    | 12
       4986     | 12
       7221     | 12
       9901     | 9
       16208    | 9
       10115    | 8
       12545    | 8
       15651    | 8
       13955    | 6
       10680    | 6
       8764     | 6
       9239     | 5
       7079     | 4
       10894    | 4
       8063     | 4
       15115    | 4
       13362    | 3
       7976     | 3

   P9 - Seccion 16 - Demanda de la seccion: 3043

       Producto | Demanda
       514      | 427
       341      | 396
       2388     | 288
       171      | 225
       2855     | 191
       5164     | 140
       3099     | 134
       1752     | 110
       594      | 104
       292      | 84
       13008    | 79
       4195     | 74
       4036     | 67
       4985     | 58
       4384     | 55
       5207     | 53
       15258    | 49
       5537     | 41
       304      | 41
       1917     | 36
       10249    | 34
       4776     | 29
       4594     | 29
       4095     | 26
       8587     | 24
       953      | 23
       1186     | 20
       14824    | 20
       5611     | 17
       6345     | 17
       9657     | 14
       6077     | 13
       10067    | 13
       13559    | 12
       8279     | 11
       8759     | 10
       15984    | 9
       6196     | 9
       11294    | 8
       28       | 7
       4560     | 7
       8787     | 6
       14515    | 6
       9731     | 5
       6041     | 5
       9478     | 4
       10138    | 4
       7270     | 3
       4782     | 3
       10297    | 3

   P9 - Seccion 17 - Demanda de la seccion: 3015

       Producto | Demanda
