Distribucion Supermercado - Demanda total: 903221
Varianza demanda por seccion: 18879725
Promedio demanda por seccion: 3542
Mayor demanda en una seccion: 52839
Menor demanda en una seccion: 2685

Pasillo 1 - Demanda del pasillo: 71642

   P1 - Seccion 1 - Demanda de la seccion: 52839

       Producto | Demanda
       2645     | 21
       11073    | 21
       6714     | 18
       15680    | 18
       4691     | 15
       11715    | 15
       10157    | 13
       1926     | 12
       9283     | 11
       14678    | 11
       5184     | 9
       8991     | 9
       10115    | 8
       13619    | 8
       12046    | 7
       14861    | 7
       11791    | 6
       14122    | 6
       10207    | 5
       12330    | 5
       6906     | 4
       8684     | 4
       14489    | 4
       16021    | 4
       9230     | 3
       10328    | 3
       14487    | 3

   P8 - Seccion 10 - Demanda de la seccion: 3008

       Producto | Demanda
       389      | 831
       5074     | 294
       50       | 249
       1290     | 178
       2900     | 156
       930      | 123
       2902     | 114
       2694     | 95
       111      | 88
       5490     | 76
       2684     | 71
       3778     | 62
       13533    | 59
       3268     | 52
       2124     | 49
       2542     | 43
       14935    | 41
       4900     | 36
       4242     | 34
       10890    | 30
       2227     | 28
       3915     | 25
       4485     | 24
       14280    | 22
       13790    | 21
       4918     | 18
       3482     | 17
       2123     | 15
       13764    | 15
       8975     | 13
       4609     | 12
       8116     | 11
       16182    | 11
       3818     | 9
       9685     | 9
       9499     | 8
       14393    | 8
       11259    | 7
       15685    | 7
       11192    | 6
       14758    | 6
       9731     | 5
       12853    | 5
       6622     | 4
       9108     | 4
       14281    | 4
       16440    | 4
       8966     | 3
       10888    | 3
       14311    | 3

   P8 - Seccion 1 - Demanda de la seccion: 2882

       Producto | Demanda
       681      | 704
       10451    | 302
       760      | 243
       781      | 182
       91       | 152
       799      | 125
       3278     | 112
       3609     | 96
       1288     | 87
       6098     | 77
       15406    | 71
       9586     | 63
       2809     | 58
       11105    | 53
       4244     | 49
       10951    | 44
       3931     | 40
       1414     | 36
       6833     | 34
       6532     | 30
       5182     | 28
       1443     | 25
       6236     | 24
       10105    | 22
       2125     | 20
       2981     | 18
       5229     | 17
       14575    | 16
       15994    | 15
       7971     | 13
       5688     | 12
       7026     | 11
       1900     | 10
       1492     | 9
       10851    | 9
       8571     | 8
       15585    | 8
       10870    | 7
       663      | 6
       10680    | 6
       15431    | 6
       9317     | 5
       13465    | 5
       6144     | 4
       9495     | 4
       13986    | 4
       1798     | 3
       8598     | 3
       11127    | 3
       14079    | 3

   P8 - Seccion 9 - Demanda de la seccion: 2805

       Producto | Demanda
       1986     | 614
       622      | 317
       399      | 235
       4111     | 186
       7938     | 150
       5194     | 128
       1385     | 110
       4800     | 97
       10792    | 87
       5884     | 78
       5162     | 70
       1263     | 63
       10770    | 58
       4097     | 53
       8043     | 49
       5036     | 44
       5928     | 40
       7282     | 37
       12794    | 34
       4503     | 30
       8029     | 28
       12919    | 26
       8587     | 24
       7006     | 22
       4484     | 20
       14814    | 19
       6345     | 17
       11251    | 16
       2903     | 14
       6760     | 13
       7179     | 12
       5906     | 11
       4253     | 10
       15438    | 10
       11655    | 9
       7820     | 8
       955      | 7
       9927     | 7
       3123     | 6
       10069    | 6
       15871    | 6
       8864     | 5
       13785    | 5
       5518     | 4
       9978     | 4
       13674    | 4
       3449     | 3
       8301     | 3
       11320    | 3
       13823    | 3

   P8 - Seccion 2 - Demanda de la seccion: 2749

       Producto | Demanda
       2        | 549
       769      | 329
       2052     | 230
       1598     | 191
       4278     | 148
       159      | 130
       4030     | 109
       2873     | 98
       12909    | 86
       8074     | 79
       3142     | 69
       2092     | 64
       3619     | 57
       523      | 53
       3914     | 48
       15385    | 45
       11143    | 40
       4218     | 37
       4623     | 33
       484      | 30
       12841    | 28
       7885     | 26
       12736    | 24
       5384     | 22
       6910     | 20
       11759    | 19
       7935     | 17
       8906     | 16
       5412     | 14
       5616     | 13
       8556     | 12
       4477     | 11
       6159     | 10
       14214    | 10
       12551    | 9
       6981     | 8
       2261     | 7
       9245     | 7
       4232     | 6
       9447     | 6
       1571     | 5
       8427     | 5
       14188    | 5
       4795     | 4
       10383    | 4
       13451    | 4
       4456     | 3
       7976     | 3
       11455    | 3
       13435    | 3

   P8 - Seccion 13 - Demanda de la seccion: 2718

       Producto | Demanda
       1714     | 507
       993      | 344
       337      | 224
       593      | 194
       3465     | 146
       4996     | 133
       526      | 107
       375      | 99
       9703     | 85
       7775     | 80
       1463     | 68
       4798     | 65
       11699    | 57
       4108     | 54
       11378    | 48
       6031     | 45
       3289     | 39
       1485     | 37
       10109    | 33
       9123     | 31
       2562     | 27
       5126     | 26
       1221     | 23
       2731     | 22
       10059    | 20
       8365     | 19
       9543     | 17
       7260     | 16
       7706     | 14
       4181     | 13
       9484     | 12
       2690     | 11
       7049     | 10
       13001    | 10
       13600    | 9
       5792     | 8
       3893     | 7
       8534     | 7
       5313     | 6
       8704     | 6
       3139     | 5
       7915     | 5
       14670    | 5
       3554     | 4
       10832    | 4
       12876    | 4
       5202     | 3
       7656     | 3
       11803    | 3
       13187    | 3

   P8 - Seccion 8 - Demanda de la seccion: 2697

       Producto | Demanda
       1659     | 459
       1562     | 374
       1459     | 218
       2239     | 199
       14953    | 142
       4969     | 135
       8620     | 106
       3059     | 101
       5481     | 84
       1111     | 80
       10562    | 68
       1049     | 65
       3611     | 56
       439      | 54
       4839     | 47
       3124     | 45
       7611     | 39
       9719     | 38
       1304     | 32
       4054     | 31
       5696     | 27
       2029     | 26
       3713     | 23
       14057    | 23
       13260    | 20
       6195     | 19
       11807    | 17
       5347     | 16
       9657     | 14
       1691     | 13
       11314    | 12
       16079    | 12
       8248     | 10
       11748    | 10
       14660    | 9
       4137     | 8
       5404     | 7
       7818     | 7
       6294     | 6
       8316     | 6
       4261     | 5
       7140     | 5
       15117    | 5
       1955     | 4
       11323    | 4
       12433    | 4
       5823     | 3
       7287     | 3
       11996    | 3
       12781    | 3

   P8 - Seccion 6 - Demanda de la seccion: 3768

       Producto | Demanda
       79       | 1600
       805      | 274
       749      | 261
       11560    | 170
       192      | 163
       2521     | 120
       2395     | 117
       827      | 92
       901      | 90
       223      | 74
       8884     | 73
       10106    | 61
       8863     | 60
       2428     | 51
       1923     | 50
       3466     | 42
       1245     | 41
       1413     | 35
       6931     | 35
       3731     | 29
       7777     | 29
       7711     | 25
       13607    | 25
       4262     | 21
       7568     | 21
       8898     | 18
       12763    | 18
       6683     | 15
       9799     | 15
       12030    | 13
       14405    | 13
       10675    | 11
       13029    | 11
       6566     | 9
       8173     | 9
       11112    | 8
       12545    | 8
       12643    | 7
       13866    | 7
       12427    | 6
       13336    | 6
       10869    | 5
       11664    | 5
       7402     | 4
       8172     | 4
       14909    | 4
       15627    | 4
       9481     | 3
       10046    | 3
       14766    | 3

   P8 - Seccion 4 - Demanda de la seccion: 3378

       Producto | Demanda
       301      | 1204
       3279     | 279
       552      | 259
       4771     | 173
       750      | 161
       4973     | 121
       332      | 116
       1403     | 93
       3085     | 90
       4429     | 75
       1919     | 72
       3177     | 61
       2490     | 59
       14881    | 52
       4075     | 50
       14345    | 43
       3460     | 41
       12566    | 36
       10717    | 35
       2487     | 29
       10210    | 29
       6911     | 25
       239      | 24
       3304     | 21
       9194     | 21
       7624     | 18
       14095    | 18
       5638     | 15
       10816    | 15
       11088    | 13
       15995    | 13
       9991     | 11
       13708    | 11
       6016     | 9
       8485     | 9
       10697    | 8
       13232    | 8
       12263    | 7
       14417    | 7
       12185    | 6
       13840    | 6
       10572    | 5
       12021    | 5
       7195     | 4
       8424     | 4
       14753    | 4
       15777    | 4
       9347     | 3
       10247    | 3
       14582    | 3

   P8 - Seccion 12 - Demanda de la seccion: 3103

       Producto | Demanda
       479      | 926
       5405     | 288
       2723     | 253
       1736     | 176
       1854     | 158
       5830     | 123
       3923     | 115
       1274     | 94
       1829     | 89
       15988    | 76
       7495     | 72
       5818     | 62
       5642     | 59
       4825     | 52
       10486    | 50
       4971     | 43
       10073    | 41
       6502     | 36
       2280     | 34
       13598    | 30
       436      | 28
       5429     | 25
       3417     | 24
       1044     | 21
       12153    | 21
       6090     | 18
       2040     | 17
       4022     | 15
       12619    | 15
       9736     | 13
       3232     | 12
       8839     | 11
       15018    | 11
       4757     | 9
       9234     | 9
       9846     | 8
       13977    | 8
       11787    | 7
       15372    | 7
       11532    | 6
       14332    | 6
       10034    | 5
       12573    | 5
       6778     | 4
       8797     | 4
       14415    | 4
       16236    | 4
       9090     | 3
       10497    | 3
       14422    | 3

   P8 - Seccion 3 - Demanda de la seccion: 2957

       Producto | Demanda
       371      | 782
       2054     | 297
       651      | 247
       2840     | 180
       13318    | 155
       825      | 124
       2931     | 113
       839      | 95
       2094     | 88
       3351     | 76
       4682     | 71
       1236     | 62
       1216     | 58
       1284     | 52
       3337     | 49
       428      | 43
       1757     | 40
       3560     | 36
       5083     | 34
       8919     | 30
       4090     | 28
       2798     | 25
       5452     | 24
       12578    | 22
       15639    | 21
       4352     | 18
       4154     | 17
       182      | 15
       14251    | 15
       8440     | 13
       5093     | 12
       7701     | 11
       972      | 10
       3247     | 9
       10112    | 9
       9088     | 8
       15038    | 8
       11077    | 7
       16033    | 7
       11053    | 6
       15066    | 6
       9561     | 5
       13173    | 5
       6423     | 4
       9252     | 4
       14192    | 4
       1088     | 3
       8851     | 3
       10950    | 3
       14220    | 3

   P8 - Seccion 11 - Demanda de la seccion: 2851

       Producto | Demanda
       16011    | 669
       227      | 307
       3683     | 240
       6190     | 184
       1415     | 151
       1920     | 126
       1488     | 111
       860      | 96
       4317     | 87
       2608     | 77
       2216     | 70
       5661     | 63
       4411     | 58
       6150     | 53
       5467     | 49
       7708     | 44
       4701     | 40
       11629    | 37
       9050     | 34
       5578     | 30
       5886     | 28
       15590    | 26
       6847     | 24
       8551     | 22
       3164     | 20
       1974     | 18
       5550     | 17
       13560    | 16
       1351     | 14
       7719     | 13
       6145     | 12
       6640     | 11
       3110     | 10
       16128    | 10
       11063    | 9
       8255     | 8
       16012    | 8
       10643    | 7
       1927     | 6
       10518    | 6
       15683    | 6
       9170     | 5
       13644    | 5
       5824     | 4
       9752     | 4
       13793    | 4
       2302     | 3
       8464     | 3
       11189    | 3
       13939    | 3

   P8 - Seccion 3 - Demanda de la seccion: 2792

       Producto | Demanda
       2199     | 597
       13032    | 324
       2874     | 233
       1791     | 188
       2569     | 149
       1675     | 129
       363      | 109
       1265     | 97
       2319     | 86
       2324     | 78
       10642    | 70
       7209     | 64
       1635     | 57
       2532     | 53
       14051    | 49
       3198     | 44
       7124     | 40
       5954     | 37
       517      | 33
       3280     | 30
       10807    | 28
       9729     | 26
       10576    | 24
       6490     | 22
       5355     | 20
       13498    | 19
       6823     | 17
       10172    | 16
       3883     | 14
       6350     | 13
       7525     | 12
       5426     | 11
       5008     | 10
       14846    | 10
       11964    | 9
       7523     | 8
       1500     | 7
       9615     | 7
       3386     | 6
       9812     | 6
       16309    | 6
       8739     | 5
       13952    | 5
       5223     | 4
       10138    | 4
       13585    | 4
       3957     | 3
       8133     | 3
       11380    | 3
       13705    | 3

   P8 - Seccion 13 - Demanda de la seccion: 2733

       Producto | Demanda
       704      | 526
       4650     | 337
       650      | 228
       1517     | 192
       2048     | 147
       1107     | 131
       980      | 108
       6224     | 99
       2371     | 85
       3879     | 79
       5505     | 69
       15205    | 65
       4760     | 57
       7978     | 54
       5653     | 48
       10904    | 45
       339      | 39
       2670     | 37
       5245     | 33
       13454    | 31
       132      | 27
       6890     | 26
       13962    | 24
       3701     | 22
       7421     | 20
       10528    | 19
       8794     | 17
       8131     | 16
       6312     | 14
       5024     | 13
       8943     | 12
       3807     | 11
       6492     | 10
       13825    | 10
       13214    | 9
       6651     | 8
       2718     | 7
       8950     | 7
       4738     | 6
       9220     | 6
       2288     | 5
       8252     | 5
       14398    | 5
       4255     | 4
       10585    | 4
       13274    | 4
       4818     | 3
       7808     | 3
       11589    | 3
       13353    | 3

   P8 - Seccion 11 - Demanda de la seccion: 2708

       Producto | Demanda
       408      | 479
       1046     | 365
       402      | 221
       44       | 196
       1309     | 144
       2966     | 134
       13109    | 107
       2787     | 100
       2018     | 84
       3878     | 80
       3529     | 68
       2725     | 65
       1742     | 56
       2196     | 54
       1586     | 47
       4239     | 45
       4799     | 39
       13267    | 38
       13055    | 33
       5905     | 31
       4395     | 27
       4016     | 26
       2207     | 23
       776      | 22
       11317    | 20
       7461     | 19
       10348    | 17
       6413     | 16
       8737     | 14
       3188     | 13
       10372    | 12
       2096     | 11
       7507     | 10
       12487    | 10
       14008    | 9
       4917     | 8
       4712     | 7
       8258     | 7
       5833     | 6
       8509     | 6
       3757     | 5
       7499     | 5
       14910    | 5
       2922     | 4
       11031    | 4
       12648    | 4
       5454     | 3
       7452     | 3
       11892    | 3
       12905    | 3

   P8 - Seccion 11 - Demanda de la seccion: 2694

       Producto | Demanda
       1543     | 419
       2673     | 411
       1060     | 210
       2621     | 208
       4166     | 139
       941      | 137
       4363     | 104
       4595     | 103
       1409     | 82
       11276    | 82
       752      | 66
       2650     | 66
       1662     | 55
       3933     | 55
       4489     | 46
       5970     | 46
       2778     | 38
       3950     | 38
       6996     | 32
       10742    | 32
       11371    | 27
       12955    | 27
       6292     | 23
       7822     | 23
       2106     | 19
       2677     | 19
       1037     | 16
       2750     | 16
       13194    | 14
       13769    | 14
       13250    | 12
       13702    | 12
       9563     | 10
       10090    | 10
       16301    | 9
       1721     | 8
       6564     | 7
       6927     | 7
       7332     | 6
       7570     | 6
       5935     | 5
       6174     | 5
       15805    | 5
       16040    | 5
       11741    | 4
       11951    | 4
       6465     | 3
       6667     | 3
       12328    | 3
       12428    | 3

Pasillo 9 - Demanda del pasillo: 25404

   P9 - Seccion 9 - Demanda de la seccion: 5267

       Producto | Demanda
       170      | 3099
       10605    | 270
       2763     | 264
       2919     | 167
       3297     | 165
       2180     | 119
       2662     | 118
       14019    | 92
       5026     | 91
       8277     | 74
       1646     | 73
       716      | 60
       4453     | 60
       5049     | 51
       10791    | 51
       5784     | 42
       11452    | 42
       3122     | 35
       5222     | 35
       5141     | 29
       6231     | 29
       9419     | 25
       11605    | 25
       5423     | 21
       6466     | 21
       9964     | 18
       11813    | 18
       7457     | 15
       8582     | 15
       12719    | 13
       13637    | 13
       11208    | 11
       12149    | 11
       7118     | 9
       7767     | 9
       11353    | 8
       12063    | 8
       13129    | 7
       13573    | 7
       12689    | 6
       13066    | 6
       11148    | 5
       11374    | 5
       7730     | 4
       7985     | 4
       15146    | 4
       15460    | 4
       9721     | 3
       9900     | 3
       14919    | 3

   P9 - Seccion 1 - Demanda de la seccion: 3240

       Producto | Demanda
       78       | 1060
       10551    | 285
       1163     | 256
       4310     | 175
       2830     | 160
       4445     | 122
       4256     | 116
       4060     | 94
       6656     | 90
       1984     | 75
       4836     | 72
       11326    | 62
       4351     | 59
       6921     | 52
       5516     | 50
       6469     | 43
       5597     | 41
       9021     | 36
       15838    | 35
       632      | 29
       12751    | 29
       6086     | 25
       2131     | 24
       2722     | 21
       10858    | 21
       6781     | 18
       15650    | 18
       4721     | 15
       11709    | 15
       10183    | 13
       1648     | 12
       9308     | 11
       14646    | 11
       5390     | 9
       8977     | 9
       10187    | 8
       13577    | 8
       12088    | 7
       14828    | 7
       11816    | 6
       14076    | 6
       10212    | 5
       12303    | 5
       6907     | 4
       8669     | 4
       14502    | 4
       16006    | 4
       9244     | 3
       10326    | 3
       14491    | 3

   P9 - Seccion 9 - Demanda de la seccion: 3021

       Producto | Demanda
       549      | 843
       168      | 293
       2441     | 250
       1805     | 178
       1008     | 156
       931      | 123
       2631     | 114
       2813     | 95
       13786    | 89
       6109     | 76
       2438     | 71
       3895     | 62
       13210    | 59
       3293     | 52
       948      | 49
       2647     | 43
       14912    | 41
       4977     | 36
       4217     | 34
       11181    | 30
       2028     | 28
       4183     | 25
       4475     | 24
       14364    | 22
       13736    | 21
       5088     | 18
       3421     | 17
       2264     | 15
       13756    | 15
       9040     | 13
       4553     | 12
       8130     | 11
       16054    | 11
       4081     | 9
       9678     | 9
       9552     | 8
       14369    | 8
       11279    | 7
       15666    | 7
       11195    | 6
       14744    | 6
       9749     | 5
       12846    | 5
       6628     | 4
       9106     | 4
       14285    | 4
       16438    | 4
       8979     | 3
       10884    | 3
       14317    | 3

   P9 - Seccion 17 - Demanda de la seccion: 2883

       Producto | Demanda
       55       | 704
       927      | 301
       15345    | 244
       3161     | 182
       9095     | 153
       820      | 125
       3019     | 112
       4448     | 96
       1197     | 87
       7262     | 77
       15054    | 71
       9643     | 63
       2732     | 58
       13002    | 53
       4234     | 49
       11012    | 44
       3892     | 40
       1836     | 36
       6523     | 34
       6864     | 30
       5148     | 28
       1465     | 25
       6133     | 24
       10411    | 22
       2024     | 20
       2986     | 18
       5227     | 17
       14883    | 16
       15814    | 15
       8006     | 13
       5667     | 12
       7048     | 11
       1800     | 10
       1502     | 9
       10799    | 9
       8584     | 8
       15538    | 8
       10871    | 7
       461      | 6
       10713    | 6
       15428    | 6
       9331     | 5
       13456    | 5
       6160     | 4
       9478     | 4
       13991    | 4
       1753     | 3
       8663     | 3
       11125    | 3
       14083    | 3

   P9 - Seccion 8 - Demanda de la seccion: 2809

       Producto | Demanda
       10446    | 618
       204      | 316
       4170     | 236
       4386     | 186
       7068     | 150
       15879    | 128
       975      | 110
       4890     | 97
       10645    | 87
       6303     | 78
       5062     | 70
       2362     | 63
       8320     | 58
       4193     | 53
       7253     | 49
       5362     | 44
       5898     | 40
       7293     | 37
       12586    | 34
       4523     | 30
       7996     | 28
       12994    | 26
       8337     | 24
       7058     | 22
       4470     | 20
       14949    | 19
       6272     | 17
       11322    | 16
       2826     | 14
       6876     | 13
       7174     | 12
       5934     | 11
       4023     | 10
       15452    | 10
       11618    | 9
       7834     | 8
       891      | 7
       10004    | 7
       3073     | 6
       10075    | 6
       15862    | 6
       8872     | 5
       13775    | 5
       5529     | 4
       9966     | 4
       13703    | 4
       3430     | 3
       8342     | 3
       11313    | 3
       13841    | 3

   P9 - Seccion 17 - Demanda de la seccion: 2767

       Producto | Demanda
       2383     | 569
       751      | 328
       220      | 230
       1811     | 191
       3573     | 148
       1455     | 130
       3912     | 109
       3130     | 98
       8317     | 86
       9758     | 79
       3026     | 69
       2314     | 64
       3179     | 57
       912      | 53
       3342     | 48
       528      | 44
       10984    | 40
       4597     | 37
       4398     | 33
       672      | 30
       12718    | 28
       8086     | 26
       12633    | 24
       5610     | 22
       6425     | 20
       11857    | 19
       7790     | 17
       8952     | 16
       5163     | 14
       5829     | 13
       8373     | 12
       4578     | 11
       6013     | 10
       14237    | 10
       12462    | 9
       7078     | 8
       2205     | 7
       9294     | 7
       4150     | 6
       9477     | 6
       1223     | 5
       8448     | 5
       14167    | 5
       4888     | 4
       10378    | 4
       13457    | 4
       4428     | 3
       7982     | 3
       11443    | 3
       13463    | 3

   P9 - Seccion 12 - Demanda de la seccion: 2720

       Producto | Demanda
       2284     | 508
       1308     | 343
       9669     | 225
       1433     | 194
       2741     | 146
       5048     | 133
       13413    | 108
       532      | 99
       6607     | 85
       10354    | 80
       1069     | 68
       4807     | 65
       11246    | 57
       4160     | 54
       11224    | 48
       6089     | 45
       3134     | 39
       1589     | 37
       9876     | 33
       9418     | 31
       2373     | 27
       5240     | 26
       1029     | 23
       2758     | 22
       9996     | 20
       8402     | 19
       9494     | 17
       7352     | 16
       7705     | 14
       4313     | 13
       9458     | 12
       2695     | 11
       6976     | 10
       13058    | 10
       13599    | 9
       5881     | 8
       3876     | 7
       8588     | 7
       5270     | 6
       8760     | 6
       3126     | 5
       7928     | 5
       14668    | 5
       3557     | 4
       10805    | 4
       12890    | 4
       5167     | 3
       7661     | 3
       11800    | 3
       13202    | 3

   P9 - Seccion 5 - Demanda de la seccion: 2697

       Producto | Demanda
       1987     | 482
       829      | 352
       880      | 222
       51       | 195
       4297     | 145
       478      | 133
       3806     | 107
       4048     | 100
       1076     | 84
       5641     | 80
       2701     | 68
       3870     | 65
       625      | 56
       2898     | 54
       419      | 47
       4930     | 45
       3972     | 39
       33       | 37
       11579    | 33
       7296     | 31
       3729     | 27
       4385     | 26
       1711     | 23
       1692     | 22
       10923    | 20
       8052     | 19
       10104    | 17
       6773     | 16
       8346     | 14
       3586     | 13
       9928     | 12
       2258     | 11
       7342     | 10
       12652    | 10
       13803    | 9
       5357     | 8
       4560     | 7
       8347     | 7
       5637     | 6
       8562     | 6
       3556     | 5
       7734     | 5
       14794    | 5
       3235     | 4
       10973    | 4
       12734    | 4
       5321     | 3
       7589     | 3
       11860    | 3
       13093    | 3

   P9 - Seccion 7 - Demanda de la seccion: 3658

       Producto | Demanda
       60       | 1489
       615      | 274
       753      | 261
       4552     | 170
       942      | 163
       2233     | 120
       2430     | 117
       120      | 92
       1154     | 90
       14362    | 75
       9061     | 73
       8559     | 61
       10362    | 60
       2392     | 51
       1979     | 50
       3275     | 42
       1766     | 41
       1339     | 35
       6965     | 35
       3680     | 29
       7949     | 29
       7647     | 25
       13900    | 25
       4238     | 21
       7569     | 21
       8891     | 18
       13077    | 18
       6603     | 15
       9852     | 15
       12023    | 13
       14447    | 13
       10640    | 11
       13031    | 11
       6464     | 9
       8181     | 9
       11085    | 8
       12605    | 8
       12582    | 7
       13950    | 7
       12423    | 6
       13376    | 6
       10867    | 5
       11669    | 5
       7395     | 4
       8182     | 4
       14906    | 4
       15632    | 4
       9479     | 3
       10071    | 3
       14755    | 3

   P9 - Seccion 2 - Demanda de la seccion: 3382

       Producto | Demanda
       824      | 1210
       684      | 277
       489      | 259
       1612     | 172
       4753     | 162
       10470    | 121
       7472     | 117
       3052     | 93
       2867     | 90
       4607     | 75
       1810     | 72
       3456     | 61
       1983     | 59
       15144    | 52
       3580     | 50
       701      | 42
       3180     | 41
       13131    | 36
       10458    | 35
       2641     | 29
       9833     | 29
       6975     | 25
       172      | 24
       3463     | 21
       8661     | 21
       7875     | 18
       14069    | 18
       5695     | 15
       10781    | 15
       11213    | 13
       15912    | 13
       10086    | 11
       13647    | 11
       6050     | 9
       8469     | 9
       10715    | 8
       13133    | 8
       12341    | 7
       14370    | 7
       12236    | 6
       13768    | 6
       10613    | 5
       12002    | 5
       7223     | 4
       8382     | 4
       14764    | 4
       15746    | 4
       9358     | 3
       10203    | 3
       14615    | 3

   P9 - Seccion 7 - Demanda de la seccion: 3164

       Producto | Demanda
       258      | 987
       4899     | 287
       5728     | 254
       5289     | 176
       2767     | 159
       1191     | 122
       2481     | 115
       2768     | 94
       97       | 89
       710      | 75
       5895     | 72
       7481     | 62
       4693     | 59
       5138     | 52
       6709     | 50
       5768     | 43
       7405     | 41
       6853     | 36
       850      | 34
       14096    | 30
       14233    | 29
       5553     | 25
       2925     | 24
       1627     | 21
       11690    | 21
       6529     | 18
       263      | 17
       4139     | 15
       12066    | 15
       9952     | 13
       2579     | 12
       9135     | 11
       14874    | 11
       5061     | 9
       9144     | 9
       10024    | 8
       13757    | 8
       11866    | 7
       15287    | 7
       11626    | 6
       14230    | 6
       10077    | 5
       12526    | 5
       6839     | 4
       8721     | 4
       14456    | 4
       16165    | 4
       9175     | 3
       10373    | 3
       14451    | 3

   P9 - Seccion 17 - Demanda de la seccion: 2976

       Producto | Demanda
       1600     | 801
       1842     | 296
       767      | 248
       10481    | 180
       1246     | 155
       2994     | 124
       875      | 113
       1424     | 95
       1494     | 88
       4015     | 76
       3418     | 71
       1628     | 62
       814      | 58
       2209     | 52
       3094     | 49
       1381     | 43
       1341     | 40
       3789     | 36
       4651     | 34
       9337     | 30
       3267     | 28
       3277     | 25
       5042     | 24
       13069    | 22
       15472    | 21
       4586     | 18
       3974     | 17
       1133     | 15
       14112    | 15
       8841     | 13
       5004     | 12
       7821     | 11
       748      | 10
       3352     | 9
       9992     | 9
       9249     | 8
       14820    | 8
       11113    | 7
       15884    | 7
       11086    | 6
       14976    | 6
       9608     | 5
       13140    | 5
       6463     | 4
       9211     | 4
       14241    | 4
       782      | 3
       8857     | 3
       10929    | 3
       14246    | 3

   P9 - Seccion 6 - Demanda de la seccion: 2869

       Producto | Demanda
       449      | 690
       213      | 304
       2634     | 242
       3343     | 183
       1702     | 152
       4374     | 126
       14040    | 112
       2138     | 96
       2848     | 87
       3219     | 77
       1484     | 70
       6126     | 63
       3332     | 58
       6751     | 53
       4962     | 49
       10429    | 44
       4197     | 40
       1089     | 36
       7588     | 34
       5849     | 30
       5449     | 28
       214      | 25
       6488     | 24
       9517     | 22
       2646     | 20
       2444     | 18
       5374     | 17
       14137    | 16
       688      | 14
       7886     | 13
       5858     | 12
       6802     | 11
       2636     | 10
       1267     | 9
       10944    | 9
       8425     | 8
       15754    | 8
       10750    | 7
       1723     | 6
       10589    | 6
       15577    | 6
       9241     | 5
       13584    | 5
       5985     | 4
       9571     | 4
       13844    | 4
       2197     | 3
       8533     | 3
       11159    | 3
       13974    | 3

   P9 - Seccion 17 - Demanda de la seccion: 2794

       Producto | Demanda
       1783     | 600
       433      | 321
       849      | 234
       807      | 187
       1962     | 149
       2574     | 129
       10571    | 110
       2133     | 97
       1669     | 86
       3258     | 78
       9527     | 70
       10817    | 64
       869      | 57
       2714     | 53
       13427    | 49
       3976     | 44
       6895     | 40
       6768     | 37
       15667    | 34
       3736     | 30
       9641     | 28
       10921    | 26
       9548     | 24
       6572     | 22
       5013     | 20
       13895    | 19
       6713     | 17
       10547    | 16
       3738     | 14
       6395     | 13
       7400     | 12
       5527     | 11
       4828     | 10
       15140    | 10
       11930    | 9
       7577     | 8
       1405     | 7
       9746     | 7
       3296     | 6
       9842     | 6
       16272    | 6
       8780     | 5
       13882    | 5
       5331     | 4
       10080    | 4
       13593    | 4
       3745     | 3
       8163     | 3
       11370    | 3
       13755    | 3

   P9 - Seccion 10 - Demanda de la seccion: 2741

       Producto | Demanda
       56       | 535
       96       | 334
       4940     | 229
       2004     | 192
       1611     | 147
       2127     | 131
       10681    | 109
       70       | 98
       1650     | 85
       4516     | 79
       5037     | 69
       1058     | 64
       4521     | 57
       9348     | 54
       4935     | 48
       12954    | 45
       15028    | 40
       3220     | 37
       5107     | 33
       14833    | 31
       15313    | 28
       7141     | 26
       13680    | 24
       4346     | 22
       7234     | 20
       10835    | 19
       8418     | 17
       8253     | 16
       5947     | 14
       5068     | 13
       8835     | 12
       3919     | 11
       6379     | 10
       14072    | 10
       13126    | 9
       6688     | 8
       2600     | 7
       9030     | 7
       4602     | 6
       9268     | 6
       2183     | 5
       8307     | 5
       14338    | 5
       4542     | 4
       10569    | 4
       13326    | 4
       4784     | 3
       7841     | 3
       11556    | 3
       13384    | 3

   P9 - Seccion 17 - Demanda de la seccion: 2707

       Producto | Demanda
       793      | 494
       610      | 346
       3006     | 224
       3504     | 195
       1311     | 145
       2612     | 133
       1153     | 107
       6173     | 100
       336      | 84
       7062     | 80
       2077     | 68
       4202     | 65
       13222    | 57
       3769     | 54
       13581    | 48
       5633     | 45
       3574     | 39
       1118     | 37
       10914    | 33
       8180     | 31
       3393     | 27
       4675     | 26
       1471     | 23
       2192     | 22
       10716    | 20
       8218     | 19
       9674     | 17
       7105     | 16
       7952     | 14
       3938     | 13
       9627     | 12
       2478     | 11
       7217     | 10
       12937    | 10
       13686    | 9
       5572     | 8
       4194     | 7
       8393     | 7
       5515     | 6
       8674     | 6
       3377     | 5
       7852     | 5
       14733    | 5
       3344     | 4
       10886    | 4
       12817    | 4
       5241     | 3
       7629     | 3
       11830    | 3
       13159    | 3

   P9 - Seccion 9 - Demanda de la seccion: 2693

       Producto | Demanda
       831      | 454
       2115     | 375
       2286     | 218
       828      | 199
       61       | 141
       4164     | 135
       9541     | 106
       2910     | 101
       5535     | 84
       9059     | 81
