Distribucion Supermercado - Demanda total: 854020
Varianza demanda por seccion: 103042731
Promedio demanda por seccion: 3349
Mayor demanda en una seccion: 156064
Menor demanda en una seccion: 228

Pasillo 1 - Demanda del pasillo: 363455

   P1 - Seccion 1 - Demanda de la seccion: 156064

       Producto | Demanda
       6000     | 7
       6022     | 7
       6032     | 7
       6045     | 7
       6049     | 7
       6035     | 6
       6040     | 6
       6005     | 5
       6008     | 5
       6021     | 5
       6041     | 5
       6042     | 5
       6047     | 5
       6001     | 4
       6030     | 4
       6033     | 3
       6038     | 3
       6023     | 2
       6029     | 2
       6002     | 1
       6019     | 1
       6025     | 1
       6043     | 1
       6044     | 1

   P8 - Seccion 3 - Demanda de la seccion: 1265

       Producto | Demanda
       6082     | 147
       6095     | 112
       6076     | 77
       6098     | 77
       6099     | 63
       6092     | 61
       6063     | 55
       6075     | 50
       6089     | 45
       6078     | 40
       6068     | 39
       6059     | 38
       6088     | 38
       6091     | 31
       6064     | 26
       6065     | 26
       6054     | 25
       6060     | 25
       6086     | 25
       6074     | 23
       6062     | 21
       6090     | 18
       6067     | 17
       6080     | 17
       6052     | 16
       6069     | 15
       6057     | 13
       6077     | 13
       6053     | 12
       6079     | 11
       6050     | 9
       6085     | 9
       6073     | 8
       6058     | 7
       6061     | 7
       6072     | 7
       6096     | 7
       6097     | 7
       6056     | 5
       6087     | 5
       6070     | 3
       6051     | 2
       6055     | 2
       6081     | 2
       6083     | 2
       6084     | 2
       6094     | 2
       6066     | 1
       6071     | 1
       6093     | 1

   P8 - Seccion 4 - Demanda de la seccion: 1903

       Producto | Demanda
       6128     | 233
       6118     | 214
       6136     | 121
       6120     | 116
       6112     | 90
       6148     | 84
       6109     | 76
       6126     | 63
       6140     | 62
       6105     | 60
       6132     | 58
       6141     | 55
       6106     | 45
       6107     | 44
       6113     | 40
       6134     | 40
       6138     | 38
       6143     | 38
       6123     | 34
       6108     | 28
       6114     | 25
       6127     | 24
       6129     | 24
       6133     | 24
       6110     | 23
       6119     | 23
       6137     | 23
       6130     | 19
       6121     | 17
       6125     | 17
       6149     | 17
       6142     | 16
       6135     | 12
       6145     | 12
       6122     | 11
       6117     | 10
       6103     | 9
       6101     | 8
       6102     | 7
       6139     | 7
       6116     | 6
       6111     | 5
       6115     | 4
       6144     | 4
       6100     | 3
       6104     | 3
       6124     | 3
       6146     | 3
       6147     | 3
       6131     | 2

   P8 - Seccion 5 - Demanda de la seccion: 1009

       Producto | Demanda
       6190     | 184
       6173     | 100
       6161     | 59
       6150     | 53
       6194     | 52
       6166     | 45
       6151     | 40
       6155     | 36
       6179     | 36
       6176     | 33
       6165     | 32
       6193     | 29
       6191     | 26
       6184     | 22
       6156     | 21
       6163     | 20
       6195     | 19
       6162     | 18
       6192     | 17
       6183     | 16
       6182     | 15
       6199     | 13
       6159     | 10
       6164     | 10
       6188     | 10
       6196     | 9
       6175     | 8
       6171     | 7
       6167     | 6
       6172     | 6
       6152     | 5
       6169     | 5
       6170     | 5
       6174     | 5
       6177     | 5
       6160     | 4
       6180     | 4
       6197     | 4
       6154     | 3
       6178     | 3
       6187     | 3
       6168     | 2
       6198     | 2
       6153     | 1
       6157     | 1
       6158     | 1
       6181     | 1
       6185     | 1
       6186     | 1
       6189     | 1

   P8 - Seccion 6 - Demanda de la seccion: 1191

       Producto | Demanda
       6224     | 99
       6244     | 85
       6214     | 83
       6219     | 71
       6249     | 66
       6242     | 64
       6202     | 62
       6206     | 55
       6200     | 52
       6229     | 44
       6201     | 37
       6232     | 32
       6231     | 29
       6203     | 28
       6209     | 27
       6210     | 26
       6236     | 24
       6216     | 23
       6225     | 23
       6217     | 22
       6230     | 22
       6212     | 21
       6213     | 20
       6227     | 18
       6211     | 14
       6215     | 13
       6228     | 13
       6241     | 12
       6205     | 10
       6204     | 9
       6218     | 9
       6220     | 7
       6239     | 7
       6248     | 7
       6207     | 6
       6226     | 6
       6245     | 6
       6247     | 6
       6223     | 4
       6235     | 4
       6246     | 4
       6208     | 3
       6221     | 3
       6222     | 3
       6233     | 3
       6237     | 3
       6240     | 3
       6234     | 1
       6238     | 1
       6243     | 1

   P8 - Seccion 7 - Demanda de la seccion: 1228

       Producto | Demanda
       6266     | 157
       6276     | 89
       6255     | 76
       6256     | 76
       6284     | 69
       6251     | 56
       6273     | 54
       6279     | 53
       6270     | 51
       6268     | 50
       6298     | 45
       6263     | 36
       6264     | 31
       6275     | 30
       6291     | 29
       6286     | 25
       6292     | 23
       6293     | 23
       6283     | 22
       6267     | 21
       6299     | 20
       6271     | 18
       6272     | 17
       6259     | 15
       6281     | 12
       6287     | 12
       6250     | 11
       6274     | 11
       6285     | 10
       6290     | 10
       6254     | 8
       6261     | 8
       6288     | 8
       6278     | 6
       6294     | 6
       6297     | 5
       6262     | 4
       6269     | 4
       6277     | 4
       6253     | 3
       6257     | 3
       6260     | 3
       6280     | 3
       6289     | 3
       6282     | 2
       6296     | 2
       6252     | 1
       6258     | 1
       6265     | 1
       6295     | 1

   P8 - Seccion 8 - Demanda de la seccion: 1123

       Producto | Demanda
       6343     | 134
       6317     | 95
       6334     | 84
       6338     | 79
       6303     | 78
       6340     | 66
       6309     | 60
       6307     | 41
       6310     | 39
       6302     | 33
       6324     | 25
       6325     | 25
       6349     | 24
       6300     | 23
       6306     | 22
       6319     | 21
       6322     | 20
       6335     | 19
       6345     | 17
       6329     | 16
       6312     | 14
       6347     | 14
       6320     | 13
       6321     | 13
       6342     | 13
       6308     | 11
       6313     | 10
       6318     | 9
       6333     | 9
       6341     | 9
       6326     | 8
       6346     | 8
       6304     | 7
       6314     | 7
       6315     | 7
       6336     | 7
       6348     | 6
       6331     | 5
       6339     | 5
       6301     | 4
       6316     | 4
       6305     | 3
       6323     | 3
       6327     | 3
       6328     | 3
       6311     | 2
       6337     | 2
       6330     | 1
       6332     | 1
       6344     | 1

   P8 - Seccion 9 - Demanda de la seccion: 1272

       Producto | Demanda
       6387     | 114
       6359     | 110
       6353     | 91
       6356     | 90
       6358     | 81
       6354     | 80
       6377     | 78
       6364     | 55
       6398     | 51
       6386     | 44
       6382     | 42
       6376     | 36
       6355     | 35
       6360     | 34
       6383     | 30
       6352     | 24
       6391     | 24
       6389     | 22
       6374     | 17
       6365     | 15
       6388     | 15
       6350     | 13
       6363     | 13
       6369     | 13
       6395     | 13
       6390     | 12
       6399     | 12
       6373     | 11
       6375     | 10
       6379     | 10
       6372     | 9
       6362     | 7
       6378     | 7
       6381     | 7
       6380     | 6
       6367     | 5
       6370     | 5
       6397     | 5
       6368     | 4
       6396     | 4
       6385     | 3
       6351     | 2
       6357     | 2
       6361     | 2
       6366     | 2
       6392     | 2
       6394     | 2
       6371     | 1
       6384     | 1
       6393     | 1

   P8 - Seccion 10 - Demanda de la seccion: 1489

       Producto | Demanda
       6403     | 178
       6404     | 165
       6447     | 106
       6405     | 90
       6443     | 78
       6406     | 72
       6410     | 60
       6437     | 47
       6430     | 46
       6441     | 42
       6438     | 41
       6401     | 38
       6407     | 38
       6420     | 34
       6432     | 34
       6446     | 33
       6419     | 32
       6434     | 28
       6445     | 22
       6439     | 21
       6444     | 21
       6408     | 20
       6425     | 20
       6418     | 19
       6413     | 16
       6426     | 15
       6402     | 14
       6436     | 14
       6431     | 13
       6421     | 12
       6427     | 12
       6428     | 12
       6416     | 11
       6448     | 11
       6449     | 11
       6442     | 10
       6411     | 9
       6409     | 7
       6433     | 6
       6435     | 5
       6415     | 4
       6423     | 4
       6424     | 4
       6414     | 3
       6417     | 3
       6400     | 2
       6422     | 2
       6429     | 2
       6412     | 1
       6440     | 1

   P8 - Seccion 11 - Demanda de la seccion: 1150

       Producto | Demanda
       6461     | 115
       6485     | 109
       6489     | 60
       6497     | 55
       6495     | 54
       6458     | 49
       6471     | 48
       6469     | 43
       6493     | 40
       6486     | 37
       6453     | 36
       6494     | 35
       6483     | 31
       6460     | 29
       6450     | 28
       6462     | 25
       6472     | 25
       6474     | 24
       6488     | 24
       6481     | 23
       6490     | 22
       6498     | 22
       6466     | 21
       6478     | 19
       6475     | 18
       6484     | 17
       6454     | 16
       6457     | 13
       6491     | 10
       6492     | 10
       6496     | 10
       6459     | 9
       6464     | 9
       6455     | 8
       6468     | 6
       6456     | 5
       6467     | 5
       6470     | 5
       6452     | 4
       6463     | 4
       6479     | 4
       6482     | 4
       6487     | 4
       6451     | 3
       6465     | 3
       6473     | 2
       6476     | 2
       6477     | 2
       6480     | 2
       6499     | 1

   P8 - Seccion 12 - Demanda de la seccion: 1104

       Producto | Demanda
       6508     | 137
       6520     | 95
       6526     | 72
       6517     | 66
       6543     | 53
       6547     | 53
       6512     | 43
       6502     | 36
       6514     | 35
       6522     | 35
       6523     | 34
       6516     | 30
       6532     | 30
       6509     | 26
       6536     | 26
       6545     | 24
       6507     | 23
       6525     | 22
       6530     | 21
       6531     | 19
       6546     | 19
       6529     | 18
       6506     | 17
       6528     | 17
       6533     | 17
       6542     | 15
       6503     | 14
       6519     | 14
       6518     | 13
       6515     | 11
       6510     | 7
       6548     | 7
       6521     | 6
       6524     | 6
       6534     | 6
       6539     | 6
       6541     | 4
       6500     | 3
       6501     | 3
       6505     | 3
       6535     | 3
       6544     | 3
       6549     | 3
       6504     | 2
       6540     | 2
       6511     | 1
       6513     | 1
       6527     | 1
       6537     | 1
       6538     | 1

   P8 - Seccion 13 - Demanda de la seccion: 1303

       Producto | Demanda
       6582     | 115
       6553     | 94
       6581     | 81
       6575     | 80
       6585     | 73
       6583     | 72
       6555     | 71
       6574     | 65
       6591     | 55
       6593     | 50
       6587     | 49
       6579     | 48
       6554     | 44
       6577     | 38
       6565     | 32
       6567     | 29
       6563     | 26
       6590     | 25
       6598     | 25
       6584     | 23
       6572     | 22
       6573     | 18
       6586     | 18
       6578     | 14
       6552     | 13
       6551     | 11
       6570     | 11
       6597     | 10
       6599     | 10
       6566     | 9
       6580     | 9
       6569     | 8
       6589     | 8
       6564     | 7
       6594     | 6
       6550     | 5
       6592     | 5
       6596     | 5
       6571     | 4
       6562     | 3
       6568     | 2
       6576     | 2
       6556     | 1
       6557     | 1
       6558     | 1
       6559     | 1
       6560     | 1
       6561     | 1
       6588     | 1
       6595     | 1

   P8 - Seccion 14 - Demanda de la seccion: 1168

       Producto | Demanda
       6602     | 199
       6630     | 194
       6607     | 85
       6624     | 76
       6644     | 60
       6635     | 56
       6637     | 56
       6614     | 53
       6609     | 36
       6615     | 35
       6634     | 33
       6638     | 31
       6631     | 18
       6643     | 18
       6604     | 17
       6600     | 16
       6636     | 16
       6603     | 15
       6627     | 13
       6649     | 13
       6640     | 11
       6623     | 10
       6621     | 9
       6642     | 8
       6601     | 7
       6613     | 7
       6610     | 6
       6647     | 6
       6605     | 5
       6611     | 5
       6616     | 5
       6620     | 4
       6622     | 4
       6628     | 4
       6632     | 4
       6641     | 4
       6645     | 4
       6606     | 3
       6608     | 3
       6639     | 3
       6612     | 2
       6618     | 2
       6625     | 2
       6629     | 2
       6633     | 2
       6648     | 2
       6617     | 1
       6619     | 1
       6626     | 1
       6646     | 1

   P8 - Seccion 15 - Demanda de la seccion: 966

       Producto | Demanda
       6682     | 91
       6656     | 90
       6680     | 66
       6692     | 58
       6696     | 56
       6655     | 55
       6698     | 51
       6693     | 49
       6697     | 44
       6672     | 42
       6670     | 36
       6679     | 36
       6674     | 25
       6675     | 25
       6677     | 22
       6684     | 22
       6691     | 17
       6683     | 15
       6689     | 14
       6660     | 11
       6666     | 11
       6664     | 10
       6668     | 10
       6650     | 9
       6690     | 9
       6651     | 8
       6661     | 8
       6665     | 8
       6688     | 8
       6652     | 5
       6657     | 5
       6676     | 5
       6695     | 5
       6654     | 4
       6658     | 4
       6669     | 4
       6653     | 3
       6659     | 3
       6667     | 3
       6681     | 3
       6685     | 3
       6662     | 2
       6663     | 2
       6687     | 2
       6694     | 2
       6671     | 1
       6673     | 1
       6678     | 1
       6686     | 1
       6699     | 1

   P8 - Seccion 16 - Demanda de la seccion: 1243

       Producto | Demanda
       6716     | 136
       6748     | 102
       6737     | 93
       6722     | 87
       6717     | 76
       6725     | 72
       6728     | 62
       6709     | 50
       6712     | 47
       6738     | 45
       6746     | 40
       6740     | 36
       6734     | 28
       6733     | 25
       6735     | 25
       6718     | 24
       6715     | 23
       6744     | 23
       6742     | 22
       6745     | 21
       6714     | 18
       6713     | 17
       6736     | 17
       6727     | 16
       6739     | 16
       6741     | 14
       6710     | 13
       6705     | 11
       6726     | 10
       6723     | 9
       6743     | 7
       6704     | 6
       6749     | 6
       6706     | 5
       6700     | 4
       6701     | 4
       6707     | 4
       6729     | 4
       6731     | 4
       6747     | 4
       6720     | 3
       6730     | 3
       6703     | 2
       6708     | 2
       6719     | 2
       6702     | 1
       6711     | 1
       6721     | 1
       6724     | 1
       6732     | 1

   P8 - Seccion 17 - Demanda de la seccion: 1024

       Producto | Demanda
       6777     | 109
       6752     | 86
       6780     | 61
       6751     | 53
       6767     | 53
       6757     | 52
       6759     | 46
       6758     | 44
       6795     | 44
       6783     | 43
       6755     | 42
       6793     | 38
       6768     | 37
       6776     | 33
       6772     | 25
       6784     | 24
       6787     | 22
       6756     | 19
       6781     | 18
       6750     | 17
       6773     | 16
       6791     | 15
       6760     | 13
       6765     | 12
       6789     | 11
       6779     | 10
       6770     | 8
       6754     | 7
       6774     | 7
       6775     | 6
       6794     | 6
       6769     | 5
       6785     | 5
       6753     | 4
       6778     | 4
       6788     | 4
       6762     | 3
       6782     | 3
       6797     | 3
       6798     | 3
       6763     | 2
       6786     | 2
       6799     | 2
       6761     | 1
       6764     | 1
       6766     | 1
       6771     | 1
       6790     | 1
       6792     | 1
       6796     | 1

Pasillo 9 - Demanda del pasillo: 14726

   P9 - Seccion 1 - Demanda de la seccion: 805

       Producto | Demanda
       6803     | 66
       6827     | 61
       6810     | 58
       6813     | 51
       6825     | 49
       6830     | 37
       6804     | 35
       6833     | 34
       6806     | 28
       6840     | 27
       6842     | 24
       6847     | 24
       6812     | 21
       6814     | 21
       6831     | 20
       6828     | 19
       6832     | 18
       6823     | 17
       6801     | 16
       6805     | 15
       6845     | 15
       6834     | 12
       6802     | 11
       6818     | 10
       6841     | 10
       6824     | 9
       6826     | 9
       6838     | 9
       6837     | 8
       6809     | 7
       6843     | 7
       6844     | 6
       6800     | 5
       6808     | 5
       6820     | 5
       6821     | 4
       6829     | 4
       6836     | 4
       6839     | 4
       6846     | 4
       6848     | 4
       6811     | 2
       6815     | 2
       6816     | 2
       6807     | 1
       6817     | 1
       6819     | 1
       6822     | 1
       6835     | 1
       6849     | 1

   P9 - Seccion 2 - Demanda de la seccion: 941

       Producto | Demanda
       6858     | 92
       6893     | 83
       6881     | 57
       6892     | 53
       6854     | 45
       6880     | 41
       6895     | 40
       6897     | 38
       6882     | 37
       6853     | 36
       6851     | 33
       6864     | 30
       6866     | 30
       6852     | 26
       6890     | 26
       6869     | 21
       6874     | 21
       6856     | 17
       6896     | 14
       6876     | 13
       6879     | 12
       6899     | 12
       6883     | 11
       6850     | 10
       6857     | 10
       6873     | 10
       6878     | 10
       6891     | 10
       6855     | 9
       6894     | 9
       6886     | 8
       6889     | 8
       6867     | 7
       6885     | 7
       6898     | 7
       6863     | 6
       6868     | 6
       6875     | 6
       6888     | 6
       6859     | 4
       6884     | 4
       6862     | 3
       6865     | 3
       6860     | 2
       6870     | 2
       6887     | 2
       6861     | 1
       6871     | 1
       6872     | 1
       6877     | 1

   P9 - Seccion 3 - Demanda de la seccion: 849

       Producto | Demanda
       6928     | 63
       6919     | 52
       6921     | 52
       6942     | 52
       6932     | 47
       6940     | 44
       6922     | 39
       6902     | 37
       6931     | 35
       6924     | 33
       6949     | 30
       6941     | 29
       6913     | 27
       6929     | 27
       6911     | 25
       6937     | 25
       6905     | 22
       6910     | 20
       6926     | 20
       6935     | 17
       6930     | 15
       6946     | 13
       6939     | 12
       6916     | 11
       6925     | 11
       6914     | 8
       6912     | 7
       6915     | 7
       6927     | 7
       6936     | 7
       6944     | 7
       6923     | 6
       6943     | 5
       6947     | 5
       6906     | 4
       6907     | 4
       6945     | 3
       6948     | 3
       6903     | 2
       6904     | 2
       6908     | 2
       6909     | 2
       6917     | 2
       6933     | 2
       6900     | 1
       6901     | 1
       6918     | 1
       6920     | 1
       6934     | 1
       6938     | 1

   P9 - Seccion 4 - Demanda de la seccion: 947

       Producto | Demanda
       6998     | 100
       6999     | 91
       6979     | 54
       6959     | 49
       6953     | 44
       6956     | 40
       6965     | 35
       6968     | 32
       6970     | 32
       6996     | 32
       6966     | 31
       6961     | 29
       6992     | 28
       6974     | 27
       6975     | 25
       6989     | 25
       6997     | 24
       6967     | 23
       6950     | 22
       6964     | 22
       6983     | 20
       6995     | 20
       6960     | 18
       6984     | 18
       6955     | 11
       6976     | 10
       6993     | 9
       6957     | 8
       6980     | 8
       6981     | 8
       6969     | 6
       6971     | 5
       6988     | 5
       6977     | 4
       6951     | 3
       6954     | 3
       6958     | 3
       6963     | 3
       6982     | 3
       6991     | 3
       6994     | 3
       6952     | 2
       6990     | 2
       6962     | 1
       6972     | 1
       6973     | 1
       6978     | 1
       6985     | 1
       6986     | 1
       6987     | 1

   P9 - Seccion 5 - Demanda de la seccion: 786

       Producto | Demanda
       7046     | 93
       7020     | 63
       7004     | 56
       7010     | 54
       7007     | 50
       7027     | 49
       7000     | 40
       7017     | 36
       7031     | 30
       7041     | 30
       7016     | 27
       7019     | 25
       7006     | 22
       7009     | 20
       7034     | 18
       7002     | 16
       7023     | 16
       7024     | 13
       7026     | 11
       7048     | 11
       7049     | 10
       7047     | 9
       7003     | 8
       7033     | 7
       7008     | 6
       7014     | 6
       7015     | 6
       7032     | 6
       7040     | 6
       7045     | 5
       7030     | 4
       7036     | 4
       7001     | 3
       7022     | 3
       7005     | 2
       7011     | 2
       7013     | 2
       7025     | 2
       7029     | 2
       7037     | 2
       7044     | 2
       7012     | 1
       7018     | 1
       7021     | 1
       7028     | 1
       7035     | 1
       7038     | 1
       7039     | 1
       7042     | 1
       7043     | 1

   P9 - Seccion 6 - Demanda de la seccion: 943

       Producto | Demanda
       7068     | 150
       7050     | 87
       7062     | 80
       7057     | 52
       7090     | 48
       7084     | 45
       7082     | 42
       7069     | 37
       7097     | 34
       7088     | 32
       7063     | 27
       7073     | 26
       7058     | 22
       7053     | 21
       7081     | 21
       7096     | 21
       7098     | 20
       7066     | 18
       7071     | 17
       7061     | 14
       7075     | 13
       7076     | 10
       7095     | 9
       7078     | 8
       7070     | 7
       7080     | 7
       7067     | 6
       7077     | 6
       7083     | 6
       7055     | 5
       7099     | 5
       7051     | 4
       7072     | 4
       7079     | 4
       7089     | 4
       7091     | 4
       7052     | 3
       7054     | 3
       7060     | 3
       7059     | 2
       7064     | 2
       7065     | 2
       7074     | 2
       7086     | 2
       7092     | 2
       7093     | 2
       7056     | 1
       7085     | 1
       7087     | 1
       7094     | 1

   P9 - Seccion 7 - Demanda de la seccion: 1052

       Producto | Demanda
       7129     | 129
       7107     | 88
       7100     | 81
       7117     | 69
       7112     | 58
       7128     | 45
       7110     | 42
       7124     | 40
       7139     | 34
       7108     | 27
       7109     | 26
       7141     | 26
       7146     | 26
       7113     | 25
       7147     | 25
       7148     | 24
       7125     | 22
       7104     | 20
       7144     | 19
       7138     | 17
       7103     | 16
       7105     | 16
       7123     | 15
       7131     | 15
       7122     | 14
       7114     | 13
       7119     | 13
       7106     | 11
       7118     | 9
       7149     | 9
       7127     | 8
       7111     | 7
       7121     | 7
       7137     | 7
       7120     | 6
       7115     | 5
       7136     | 5
       7140     | 5
       7130     | 4
       7132     | 4
       7142     | 4
       7126     | 3
       7102     | 2
       7116     | 2
       7133     | 2
       7134     | 2
       7135     | 2
       7101     | 1
       7143     | 1
       7145     | 1

   P9 - Seccion 8 - Demanda de la seccion: 943

       Producto | Demanda
       7176     | 117
       7166     | 81
       7177     | 46
       7182     | 41
       7153     | 40
       7180     | 38
       7185     | 37
       7186     | 37
       7157     | 35
       7187     | 35
       7190     | 34
       7158     | 28
       7163     | 26
       7191     | 25
       7197     | 23
       7152     | 22
       7192     | 21
       7156     | 20
       7196     | 19
       7160     | 17
       7198     | 16
       7155     | 15
       7168     | 13
       7174     | 12
       7179     | 12
       7193     | 12
       7162     | 11
       7181     | 10
       7184     | 10
       7173     | 9
       7183     | 9
       7189     | 9
       7169     | 8
       7161     | 7
       7164     | 6
       7175     | 6
       7178     | 5
       7165     | 4
       7172     | 4
       7195     | 4
       7159     | 3
       7171     | 3
       7188     | 3
       7150     | 2
       7170     | 2
       7194     | 2
       7151     | 1
       7154     | 1
       7167     | 1
       7199     | 1

   P9 - Seccion 9 - Demanda de la seccion: 1060

       Producto | Demanda
       7205     | 366
       7209     | 64
       7227     | 51
       7214     | 49
       7229     | 45
       7219     | 37
       7220     | 33
       7208     | 30
       7245     | 30
       7240     | 29
       7210     | 25
       7225     | 21
       7233     | 21
       7234     | 20
       7236     | 18
       7239     | 17
       7202     | 16
       7231     | 16
       7207     | 14
       7221     | 12
       7224     | 12
       7230     | 11
       7217     | 10
       7238     | 10
       7244     | 10
       7235     | 9
       7218     | 8
       7201     | 7
       7204     | 7
       7237     | 6
       7203     | 5
       7216     | 5
       7241     | 5
       7243     | 5
       7215     | 4
       7223     | 4
       7211     | 3
       7222     | 3
       7246     | 3
       7247     | 3
       7248     | 3
       7200     | 2
       7206     | 2
       7226     | 2
       7242     | 2
       7212     | 1
       7213     | 1
       7228     | 1
       7232     | 1
       7249     | 1

   P9 - Seccion 10 - Demanda de la seccion: 997

       Producto | Demanda
       7284     | 87
       7276     | 86
       7252     | 80
       7262     | 77
       7267     | 55
       7253     | 49
       7271     | 44
       7282     | 37
       7293     | 37
       7273     | 36
       7266     | 34
       7279     | 32
       7296     | 31
       7289     | 30
       7264     | 29
       7288     | 26
       7268     | 22
       7272     | 18
       7260     | 16
       7283     | 15
       7292     | 15
       7294     | 15
       7291     | 13
       7277     | 12
       7285     | 12
       7256     | 10
       7274     | 9
       7297     | 8
       7269     | 7
       7275     | 7
       7257     | 6
       7281     | 4
       7286     | 4
       7263     | 3
       7270     | 3
       7278     | 3
       7287     | 3
       7290     | 3
       7250     | 2
       7251     | 2
       7255     | 2
       7259     | 2
       7265     | 2
       7280     | 2
       7295     | 2
       7254     | 1
       7258     | 1
       7261     | 1
       7298     | 1
       7299     | 1

   P9 - Seccion 11 - Demanda de la seccion: 724

       Producto | Demanda
       7336     | 108
       7316     | 90
       7331     | 69
       7348     | 35
       7318     | 32
       7321     | 31
       7334     | 31
       7315     | 27
       7317     | 24
       7337     | 24
       7349     | 24
       7323     | 20
       7310     | 19
       7347     | 19
       7340     | 15
       7330     | 12
       7341     | 11
       7301     | 10
       7342     | 10
       7300     | 9
       7303     | 9
       7312     | 8
       7329     | 8
       7328     | 6
       7332     | 6
       7346     | 6
       7319     | 5
       7339     | 5
       7308     | 4
       7309     | 4
       7325     | 4
       7344     | 4
       7302     | 3
       7314     | 3
       7320     | 3
       7324     | 3
       7335     | 3
       7305     | 2
       7311     | 2
       7313     | 2
       7322     | 2
       7327     | 2
       7333     | 2
       7343     | 2
       7304     | 1
       7306     | 1
       7307     | 1
       7326     | 1
       7338     | 1
       7345     | 1

   P9 - Seccion 12 - Demanda de la seccion: 533

       Producto | Demanda
       7396     | 90
       7373     | 83
       7364     | 31
       7360     | 29
       7382     | 22
       7363     | 19
       7378     | 18
       7393     | 18
       7352     | 16
       7359     | 15
       7383     | 15
       7379     | 12
       7355     | 11
       7357     | 9
       7374     | 8
       7377     | 8
       7392     | 8
       7353     | 7
       7356     | 7
       7365     | 6
       7366     | 6
       7367     | 6
       7376     | 6
       7380     | 6
       7386     | 6
       7375     | 5
       7390     | 5
       7397     | 5
       7350     | 4
       7358     | 4
       7362     | 4
       7387     | 4
       7394     | 4
       7395     | 4
       7351     | 3
       7385     | 3
       7389     | 3
       7391     | 3
       7354     | 2
       7361     | 2
       7370     | 2
       7371     | 2
       7372     | 2
       7384     | 2
       7398     | 2
       7399     | 2
       7368     | 1
       7369     | 1
       7381     | 1
       7388     | 1

   P9 - Seccion 13 - Demanda de la seccion: 713

       Producto | Demanda
       7429     | 101
       7441     | 65
       7427     | 45
       7405     | 41
       7409     | 30
       7448     | 29
       7443     | 28
       7431     | 27
       7447     | 25
       7407     | 24
       7417     | 23
       7403     | 22
       7415     | 20
       7421     | 20
       7413     | 19
       7425     | 14
       7408     | 13
       7435     | 13
       7400     | 12
       7430     | 12
       7414     | 11
       7410     | 10
       7438     | 10
       7406     | 9
       7404     | 8
       7418     | 8
       7428     | 7
       7434     | 6
       7439     | 6
       7416     | 5
       7422     | 5
       7437     | 5
       7402     | 4
       7426     | 4
       7433     | 4
       7446     | 4
       7449     | 4
       7419     | 3
       7420     | 3
       7423     | 3
       7412     | 2
       7401     | 1
       7411     | 1
       7424     | 1
       7432     | 1
       7436     | 1
       7440     | 1
       7442     | 1
       7444     | 1
       7445     | 1

   P9 - Seccion 14 - Demanda de la seccion: 761

       Producto | Demanda
       7472     | 117
       7495     | 72
       7481     | 62
       7451     | 39
       7463     | 39
       7497     | 39
       7473     | 29
       7490     | 29
       7453     | 25
       7458     | 21
       7482     | 20
       7461     | 19
       7462     | 18
       7484     | 18
       7454     | 17
       7477     | 16
       7457     | 15
       7478     | 15
       7479     | 15
       7483     | 15
       7450     | 13
       7456     | 11
       7487     | 11
       7465     | 8
       7488     | 8
       7489     | 7
       7494     | 7
       7486     | 6
       7496     | 6
       7499     | 5
       7498     | 4
       7452     | 3
       7470     | 3
       7491     | 3
       7455     | 2
       7459     | 2
       7460     | 2
       7464     | 2
       7469     | 2
       7471     | 2
       7475     | 2
       7476     | 2
       7492     | 2
       7493     | 2
       7466     | 1
       7467     | 1
       7468     | 1
       7474     | 1
       7480     | 1
       7485     | 1

   P9 - Seccion 15 - Demanda de la seccion: 964

       Producto | Demanda
       7540     | 100
       7520     | 75
       7518     | 69
       7537     | 55
       7524     | 44
       7505     | 41
       7502     | 40
       7514     | 35
       7500     | 30
       7536     | 30
       7538     | 30
       7534     | 29
       7516     | 27
       7510     | 25
       7541     | 24
       7549     | 23
       7548     | 18
       7544     | 17
       7529     | 16
       7512     | 15
       7533     | 15
       7508     | 14
       7519     | 13
       7542     | 13
       7513     | 12
       7525     | 12
       7535     | 12
       7517     | 11
       7501     | 10
       7504     | 10
       7506     | 10
       7507     | 10
       7543     | 10
       7523     | 8
       7509     | 7
       7511     | 7
       7521     | 7
       7526     | 7
       7545     | 6
       7527     | 5
       7531     | 4
       7532     | 4
       7515     | 3
       7547     | 3
       7503     | 2
       7530     | 2
       7522     | 1
       7528     | 1
       7539     | 1
       7546     | 1

   P9 - Seccion 16 - Demanda de la seccion: 851

       Producto | Demanda
       7585     | 70
       7558     | 69
       7554     | 63
       7564     | 43
       7594     | 42
       7559     | 40
       7598     | 37
       7588     | 34
       7561     | 32
       7562     | 26
       7583     | 26
       7592     | 25
       7575     | 24
       7551     | 22
       7582     | 22
       7568     | 21
       7569     | 21
       7552     | 18
       7573     | 17
       7590     | 17
       7595     | 16
       7556     | 15
       7587     | 13
       7571     | 12
       7586     | 12
       7576     | 11
       7553     | 10
       7581     | 10
       7557     | 9
       7560     | 8
       7566     | 8
       7577     | 8
       7567     | 7
       7570     | 6
       7572     | 6
       7593     | 6
       7578     | 4
       7555     | 3
       7589     | 3
       7563     | 2
       7574     | 2
       7591     | 2
       7599     | 2
       7550     | 1
       7565     | 1
       7579     | 1
       7580     | 1
       7584     | 1
       7596     | 1
       7597     | 1

   P9 - Seccion 17 - Demanda de la seccion: 857

       Producto | Demanda
